word,word_count,mean_sent_length,final_count,solo_count
molchat',1.0,7.0,1.0,0.0
legla,2.0,5.5,1.0,0.0
prochitaj,7.0,3.0,3.0,0.0
lapu,1.0,7.0,0.0,0.0
rano,2.0,4.0,1.0,0.0
ain'ka,3.0,2.0,1.0,1.0
nosik,4.0,4.25,2.0,0.0
menjat',1.0,8.0,0.0,0.0
nashi,1.0,5.0,0.0,0.0
esh',4.0,11.25,1.0,0.0
ain'ku,1.0,2.0,0.0,0.0
pereodet',1.0,15.0,0.0,0.0
Nikolen'ka,1.0,20.0,0.0,0.0
prygajut,1.0,3.0,1.0,0.0
mojo,1.0,3.0,1.0,0.0
nasha,9.0,5.11111111111,0.0,0.0
ostyvat',1.0,9.0,0.0,0.0
dogo,1.0,3.0,1.0,0.0
svoego,1.0,5.0,0.0,0.0
podozhdat',1.0,5.0,0.0,0.0
duibizavrik,1.0,1.0,1.0,1.0
chto+nibud',13.0,5.69230769231,7.0,0.0
kivi,1.0,3.0,1.0,0.0
tot,3.0,10.3333333333,0.0,0.0
nadevaem,2.0,7.5,1.0,0.0
toj,3.0,13.0,0.0,0.0
samom,7.0,13.2857142857,1.0,0.0
sushatsja,1.0,3.0,1.0,0.0
spatenki,1.0,6.0,0.0,0.0
prichesyvaesh'sja,1.0,3.0,1.0,0.0
nojabrja,1.0,7.0,1.0,0.0
ljubila,1.0,6.0,0.0,0.0
tom,4.0,7.25,0.0,0.0
nakormit',2.0,11.0,0.0,0.0
razzkazhi,1.0,6.0,0.0,0.0
Moskva,1.0,10.0,0.0,0.0
truby,2.0,3.5,1.0,0.0
stoit,28.0,7.75,11.0,1.0
komar,8.0,3.5,2.0,2.0
nosila,1.0,10.0,0.0,0.0
myshkoj,3.0,4.66666666667,1.0,0.0
svetloe,1.0,2.0,1.0,0.0
kuku,11.0,5.27272727273,6.0,2.0
obidno,1.0,13.0,0.0,0.0
Varjun',8.0,4.625,6.0,0.0
gimnastika,1.0,2.0,1.0,0.0
polivajut,3.0,3.0,3.0,1.0
rjukzachke,1.0,5.0,0.0,0.0
chitaesh,1.0,6.0,0.0,0.0
bozh'ja,1.0,3.0,0.0,0.0
bystree,1.0,11.0,0.0,0.0
podarit',1.0,12.0,0.0,0.0
zhaesh',1.0,8.0,0.0,0.0
bystrej,1.0,3.0,0.0,0.0
syna,1.0,7.0,0.0,0.0
chaekto,1.0,4.0,0.0,0.0
xodit,4.0,11.0,3.0,0.0
var'var',1.0,6.0,0.0,0.0
varju,1.0,4.0,0.0,0.0
nazhimat',4.0,6.75,0.0,0.0
nadevaesh',3.0,4.66666666667,1.0,0.0
zajcev,5.0,7.0,2.0,0.0
gorazo,1.0,7.0,0.0,0.0
sluchit'sja,1.0,5.0,1.0,0.0
uronil,1.0,3.0,0.0,0.0
krutjatsja,1.0,3.0,0.0,0.0
stojal,2.0,10.5,0.0,0.0
trex,2.0,5.0,0.0,0.0
